NZSP-89.982031-142.918769
XROP-33.081667 -60.564722
SCRD-33.068333 -71.557500
YLMQ-33.066228 151.648047
YCDO-33.064444 147.209167
YWHA-33.058889 137.514444
SCVH-33.050833 -70.708889
XAVA-33.046389 -60.596944
YWUD-33.043333 135.447222
FAEL-33.035119  27.821350
SAAG-33.005556 -58.612778
FALW-32.968811  18.165261
FASD-32.963333  17.970000
XDOP-32.962500 -68.874167
SCVM-32.949722 -71.478611
SAAR-32.903611 -60.784444
FABE-32.895000  27.285000
YIVO-32.884722 144.311667
SCQL-32.851111 -71.246389
YMPA-32.843333 135.145000
YKBY-32.835833 134.292778
SAME-32.831667 -68.792778
SCAN-32.814167 -70.646667
XGOM-32.808611 -61.365000
YWLM-32.795000 151.834444
FAFO-32.790783  26.577386
SCER-32.790278 -71.521667
YCNK-32.787500 151.341667
SCSF-32.745278 -70.705000
XGDH-32.745000 -63.796111
YMND-32.704167 151.488889
SAOM-32.694444 -62.152778
XBEL-32.658333 -62.701944
YDOC-32.650556 151.208056
XVIC-32.584444 -60.185278
SURB-32.583056 -53.454167
YFTA-32.578333 119.706667
YMDG-32.562500 149.611111
YMUL-32.510278 115.833333
YPAG-32.506944 137.716667
SCLQ-32.448889 -71.258611
YSEN-32.395000 115.873333
SAOS-32.384486 -65.185778
SUPU-32.363056 -58.066389
SUMO-32.342500 -54.221944
YLJN-32.317778 120.554722
FABW-32.300000  22.666667
YTOT-32.256667 147.368333
YGAD-32.241667 115.683889
SSAE-32.229167 -53.055833
YSDU-32.216667 148.574722
YNRM-32.214444 148.224722
YNSM-32.209444 121.754444
FAGR-32.192442  24.540311
XRCR-32.172778 -64.088333
SCDI-32.146111 -71.507778
SCLV-32.138056 -71.395833
YCDU-32.130556 133.709722
YPJT-32.097500 115.881111
SJRG-32.083333 -52.167500
YSCO-32.037222 150.832222
XVEZ-32.035278 -61.177778
XDTE-32.015556 -60.582500
YRTI-32.006667 115.539722
YBHI-32.001389 141.471667
YMET-31.977500 115.841389
SAOD-31.947222 -65.146944
YPPH-31.940278 115.966944
FAQT-31.916667  26.883333
YTRE-31.888611 152.513889
SCNK-31.873056 -70.618333
YHAW-31.854722 138.468333
YNOV-31.845278 123.191944
SAAP-31.794722 -60.480278
SCXB-31.786111 -71.013333
YCAH-31.773333 149.609444
SUTB-31.750278 -55.923889
SUVO-31.739167 -54.587778
YWRN-31.733333 147.802500
XPNA-31.730833 -60.220000
XMCL-31.730278 -64.987778
SBPK-31.716111 -52.331111
SAAV-31.710833 -60.811389
SCNP-31.707500 -71.247222
YPEA-31.667778 116.015000
XAGR-31.650000 -64.400000
FAVR-31.643136  18.539564
YCUN-31.622222 117.216667
XVDR-31.580556 -63.538889
SANU-31.571389 -68.418333
YNYN-31.551111 147.202778
FAMC-31.547222  25.029444
FAUT-31.546247  28.675317
YCBA-31.538333 145.793889
YLHI-31.538333 159.077222
YWCA-31.519444 143.381111
FACV-31.500278  19.725833
YQDI-31.498611 150.518056
SACD-31.487778 -64.141944
XEPZ-31.473333 -60.845278
YGIG-31.465278 115.863333
SACA-31.436667 -64.257500
YPMQ-31.435833 152.863333
SUSO-31.434722 -57.984167
XARY-31.416111 -63.034167
SBBG-31.390833 -54.109722
SSRU-31.384722 -52.032500
FAWL-31.383333  20.933333
YCBB-31.332500 149.267222
SACO-31.310000 -64.208333
YCPT-31.308333 137.443333
SAAC-31.296944 -57.996667
SAFR-31.282500 -61.501667
YSCR-31.240278 119.359722
SCCB-31.220556 -71.070833
XJCM-31.213611 -64.160278
YKBL-31.190556 121.598333
YPWR-31.144167 136.816944
SSMT-31.104167 -50.912222
YSTW-31.083889 150.846667
YKMP-31.074444 152.769722
SACC-31.005000 -64.532778
FACN-30.991667  22.133333
XJES-30.987500 -64.077500
YCNM-30.983333 148.375556
SURV-30.969444 -55.473333
YGDH-30.961111 150.250556
SAFS-30.957222 -61.528889
YJAC-30.901111 132.183611
FAMG-30.857367  30.343028
YWHC-30.851389 143.073333
YFRT-30.838056 128.115000
YPKG-30.789444 121.461667
SAMP-30.783333 -59.600000
YEJI-30.769444 120.311944
FADA-30.691531  24.024203
FAAN-30.683333  26.733333
SCOT-30.676111 -71.399722
YLEC-30.598333 138.425833
FAHV-30.562192  25.529914
SCOV-30.559444 -71.176111
YARM-30.528056 151.617222
YOLD-30.485000 136.876667
YAMK-30.437711 137.137189
SUAG-30.399167 -56.510833
XFUN-30.377778 -64.380556
SSSG-30.345000 -54.267778
YCFS-30.320556 153.116389
YNBR-30.319167 149.827222
SSRZ-30.277500 -54.925278
SARM-30.270278 -57.639444
SNIN-30.213333 -52.441944
SSBN-30.189167 -51.182500
SSEP-30.182222 -53.579444
YSCD-30.173611 122.322222
FXQN-30.111111  28.672222
SCQT-30.096944 -71.362500
SIXE-30.050278 -51.443611
YBKE-30.038611 145.951944
YWLG-30.032778 148.125833
SCVN-30.032500 -70.741667
YWDG-30.031944 119.387222
SSKS-30.002222 -52.940278
SBPA-29.994722 -51.171111
YBRW-29.973889 146.816667
SBCO-29.945556 -51.143611
FACO-29.933200  22.265742
SCSE-29.916389 -71.199444
SSOS-29.902222 -50.249167
SSCQ-29.899722 -54.945833
YIVL-29.888333 151.144167
SANW-29.863056 -61.872778
FXSM-29.838889  28.058333
SSLT-29.812500 -55.893333
FXMF-29.800000  27.244444
SBUG-29.783333 -57.036944
SATU-29.772500 -57.982778
FAVG-29.770833  31.060278
XCZU-29.766111 -58.083889
SSKK-29.763611 -50.036944
YGFN-29.759444 153.030000
FXSH-29.730556  28.769444
SSNG-29.719722 -51.488889
YPMH-29.717778 135.524444
SBSM-29.710833 -53.692222
YSGR-29.708333 152.928333
SSNH-29.699167 -51.081944
FASB-29.689444  17.938889
SARL-29.688056 -57.152222
SSSC-29.684167 -52.412222
FAPK-29.683706  22.770603
FAKZ-29.682969  17.093078
YGLI-29.675000 151.689444
FAPM-29.646789  30.397772
FALE-29.611772  31.119314
YCBR-29.521944 148.582222
YMOR-29.498889 149.844722
XVER-29.468056 -60.224722
YLRD-29.456667 147.984444
FXMM-29.456531  27.554139
YTIB-29.451111 142.057778
SSTE-29.415000 -49.810000
SBTR-29.410000 -49.810278
SANL-29.380556 -66.795833
SSCN-29.370556 -50.832222
FXMU-29.302778  27.502778
FXMK-29.280556  29.072222
FAAG-29.279167  18.817500
SSGA-29.268333 -51.532222
SANO-29.223333 -67.439444
XRCE-29.222222 -58.088056
YBYL-29.216667 152.615000
YKAR-29.216111 116.686667
SSST-29.215000 -54.842222
SATR-29.210278 -59.680000
YMRW-29.201389 116.021944
SBCX-29.195556 -51.189722
YTRA-29.186667 124.550278
SSIQ-29.171944 -56.538333
XGYA-29.166111 -59.250556
SSJK-29.153056 -53.743333
SSBG-29.148333 -51.536389
FAGY-29.121519  30.587256
SATG-29.105972 -59.218722
YSRD-29.098333 122.455278
FABL-29.093789  26.303964
SIPJ-29.085556 -53.865556
SCGV-29.084444 -71.467222
YGDA-29.073333 147.376111
YSNF-29.042500 167.938056
YCBP-29.040000 134.720833
FATP-29.032714  26.158006
SSVN-28.935556 -51.567778
YWMC-28.906667 136.341667
YCAS-28.882778 153.066944
YLEO-28.878056 121.314722
SSSD-28.863333 -52.540556
FXLR-28.855556  28.052778
YBNA-28.833889 153.562500
YLIS-28.826667 153.257500
FAFB-28.825000  27.908333
FAKM-28.804783  24.764033
SSNP-28.802500 -51.604167
YGEL-28.796111 114.707500
YGGE-28.765000 116.971667
YGRS-28.763333 122.437778
FARB-28.740181  32.093383
YBBF-28.739722 153.487222
SSIM-28.724444 -49.421111
YMMI-28.705278 121.890556
SBJA-28.675278 -49.060278
SSAK-28.658611 -53.611389
SSSB-28.654722 -56.034722
XFRS-28.628611 -65.113333
YSPE-28.620278 151.990556
XMIN-28.616111 -61.600556
YLTN-28.613611 122.423889
SSIR-28.604167 -53.078611
SCLL-28.596111 -70.755278
SANC-28.593056 -65.751111
YDBI-28.591667 148.216667
FYOG-28.584806  16.446361
FALY-28.579914  29.752739
FAAB-28.573317  16.534336
XBTA-28.526111 -59.038056
YGDI-28.521389 150.320278
XVPO-28.483333 -59.333333
SNEE-28.431944 -51.022778
FAUP-28.401022  21.259661
SSLG-28.376389 -55.037500
SSIJ-28.368611 -53.846389
YSNC-28.338333 120.853333
SSKZ-28.321389 -52.815556
FAUL-28.319472  31.417056
SBNM-28.281667 -54.168333
FATF-28.266667  23.000000
SSAQ-28.250556 -52.516667
FABM-28.248611  28.336111
SBPF-28.245278 -52.328611
YBCG-28.164444 153.504722
YYRN-28.155000 123.675000
YTHN-28.153889 120.939167
YWCK-28.149444 151.943056
YMOG-28.116111 117.841667
YOOM-28.099444 140.196944
YSGE-28.049722 148.595278
SANI-28.035000 -67.580278
YGRM-28.034167 123.814167
YCMU-28.030000 145.622222
FAHL-28.013889  32.275000
FAWM-27.998008  26.669556
YTGM-27.986389 143.810833
SSXD-27.980556 -52.864444
YCFN-27.927778 151.847500
YSPT-27.921667 153.371389
SSZR-27.908889 -54.522222
SSPL-27.901667 -53.328889
XAPO-27.899444 -55.767222
FYSA-27.876008  16.647722
YDLO-27.873611 121.271667
YMMN-27.863333 151.275000
YLST-27.843333 120.703333
YDGA-27.829722 117.316389
SBLJ-27.782222 -50.281667
FANC-27.772778  29.976389
SANE-27.765556 -64.310000
YPWH-27.733333 151.633333
YKBR-27.691944 114.259444
SBFL-27.670278 -48.552500
YWYR-27.667500 151.854444
SSER-27.660000 -52.276111
FASS-27.650000  23.000000
YAMB-27.640556 152.711944
SSHZ-27.638333 -54.338889
SNCP-27.634167 -50.358333
XRES-27.631111 -59.179722
YBLU-27.612778 120.593889
YDKG-27.601944 122.333889
XVAN-27.594722 -60.682500
YBAF-27.570278 153.008056
YOOD-27.560000 135.445000
YBWW-27.558611 151.794167
YTWB-27.541389 151.912500
SATO-27.521389 -55.121944
SANR-27.496667 -64.935833
SARE-27.450000 -59.056111
YCUE-27.446667 117.918611
SARC-27.445000 -58.761667
YBOK-27.411389 151.735278
YLLE-27.408333 141.808333
YBCM-27.391667 152.461667
SARP-27.385833 -55.970556
YBBN-27.384167 153.117500
SGAY-27.370000 -56.853889
FAPL-27.361614  31.605525
SSTJ-27.348611 -49.820556
